Unnamed: 0,User Name,Review Title,Review Text,Star,Review posted time
4321,ofelia f salinas,horrible white noise,bought product displeased audio constant jarring white noise thats loud cant hear anything else camera recording night vision hardly feature since couldnt see anything good camera want watch daytime audio want something higher quality,1.0 out of 5 stars,"Reviewed in the United States on January 7, 2022"
4322,P J,recording saving event occurring away,problem inability record save motion later referencethe camera record present,1.0 out of 5 stars,"Reviewed in the United States on April 2, 2021"
4323,WenMan,love,love product use check home away,5.0 out of 5 stars,"Reviewed in the United States on June 30, 2021"
4324,JERSEY GIRL,disappointed,could get connect internet im returning tried 4 day really disappointed,3.0 out of 5 stars,"Reviewed in the United States on April 9, 2021"
4325,james,stuck loading error time,would decent camera app actually worked live view fails load time either stuck loading wheel error pop need walk cam power reset every timeif go back home live view can not go back current live view session timenight view actually decent live view load fine,1.0 out of 5 stars,"Reviewed in the United States on January 22, 2022"
4326,Jeff ,easy use,use camera watch baby lot cheaper better baby monitor,5.0 out of 5 stars,"Reviewed in the United States on July 25, 2020"
4327,JD Smith,poor customer service defective camera,plug camera wifi battery good quality camera purchase defective camera blink stand behind product dont waste money many camera much better,1.0 out of 5 stars,"Reviewed in the United States on November 22, 2020"
4328,Moose,super handy,used keep eye pet gone day really got job done kept mind ease,5.0 out of 5 stars,"Reviewed in the United States on January 11, 2022"
4329,Crystal Neal,need subscription video recording,camera ok job notify motion detection however need subscription store recorded video brings value product zero,1.0 out of 5 stars,"Reviewed in the United States on November 6, 2021"
4330,Amazon Customer,motion detector greatest,motion detectiondoes capture image pick chooses annoying,5.0 out of 5 stars,"Reviewed in the United States on June 27, 2021"
4331,Carol D Meredith,uselesd,bought ago use pay subscription angary bought something useless,5.0 out of 5 stars,"Reviewed in the United States on April 21, 2021"
4332,James Pruitt ,great audio video,great sound video price use mostly keep tab dog house love talk feature use sometimes calm get home,5.0 out of 5 stars,"Reviewed in the United States on February 24, 2021"
4333,Pat B,doesnt always work,camera small work see thing really worth money though home day gone,2.0 out of 5 stars,"Reviewed in the United States on September 25, 2021"
4334,Wanda Bones,positively surprised,think price point camera excellent buy though time tell hold true would definitely recommend friend relative,5.0 out of 5 stars,"Reviewed in the United States on June 17, 2020"
4335,D Baker,great camera cheaper high quality option,great product easy app interface love customization option app,5.0 out of 5 stars,"Reviewed in the United States on January 23, 2022"
4336,Nicolas S.,nice 10 combo,got camera echo camera excellent world day night yet catch motion,5.0 out of 5 stars,"Reviewed in the United States on August 31, 2021"
4337,Jenny K Williamson,nice little camera,nice little camera cord short need twice long better much cord enough,4.0 out of 5 stars,"Reviewed in the United States on December 24, 2021"
4338,Shauniepoo ,like quality picture,like quality picturei looking different type camera,1.0 out of 5 stars,"Reviewed in the United States on December 24, 2021"
4339,SC ,buy,night vision poor camera huge 10 second delay record every time something move fill memory time constant live view high def like say,1.0 out of 5 stars,"Reviewed in the United States on September 11, 2020"
4340,A real person,nice tiny camera,camera cute tiny love get watch naughty cat day long,5.0 out of 5 stars,"Reviewed in the United States on September 16, 2021"
4341,Meghan,worst product ever purchased,product record motion night vision work,4.0 out of 5 stars,"Reviewed in the United States on December 10, 2021"
4342,Amber,good price,easy connect blink system got mess around cat fun moment sound visual great price great deal,5.0 out of 5 stars,"Reviewed in the United States on April 22, 2020"
4343,Joshua Paicos,piece garbage,waste money 30 day period end allowed record anything unless plan buy subscription want use personal use others charge camera market ate better without charged lag want connect blink,1.0 out of 5 stars,"Reviewed in the United States on May 10, 2021"
4344,Guadalupe Alvarez,nice indoor monitoring camera,good price night sight clear issue audio quality time overall really good product,5.0 out of 5 stars,"Reviewed in the United States on November 11, 2020"
4345,jlook,blink mini,easy install price cant beat pleased purchase,5.0 out of 5 stars,"Reviewed in the United States on December 14, 2020"
4346,Buck51,great camera,sister issue porch pirate got love,5.0 out of 5 stars,"Reviewed in the United States on December 23, 2020"
4347,Mark,excellent picture quality,love camera setup breeze picture quality excellent small enough stick anywhere amazon definitely right track blink,5.0 out of 5 stars,"Reviewed in the United States on March 12, 2021"
4348,kyle love,gusta,gusto la camara la pedia para el cuarto de mi beb perruno para vigilar que este bien mientras estoy en casa funciona muy bien,5.0 out of 5 stars,"Reviewed in the United States on November 26, 2021"
4349,Holly Farrington,simple camera average picture,compared wyze camera blink camera picture greatly subpar easy setup ap minimal feature,3.0 out of 5 stars,"Reviewed in the United States on June 19, 2020"
4350,Holly Farrington,good value,work great sound picture true description glad brought,5.0 out of 5 stars,"Reviewed in the United States on July 26, 2021"
4351,Mommyof3,garbage,work advertised camera refuse alert motion tried everything moving multiple reset camera sync module dont waste money wish hadnt tossed box garbage wouldve returned,1.0 out of 5 stars,"Reviewed in the United States on March 6, 2022"
4352,Amazon Customer,must subscription make real use,originally sold pretty good overall user could make save video recording amazon changed plan annual subscription required want use attheready video surveillance consider longer good deal,5.0 out of 5 stars,"Reviewed in the United States on November 23, 2021"
4353,Katie,coolest invention ever,worth money work perfectly easy set yell dog work,5.0 out of 5 stars,"Reviewed in the United States on April 29, 2021"
4354,tertecrep,need improvement,would like lot go line every nite needed,3.0 out of 5 stars,"Reviewed in the United States on August 8, 2021"
4355,RYAN,el producto se puede usar sino se compra una subscripcion de almacenamiento una usb con blink,buen diadespues de me medioal revisar veo que la camara deja guardar ver en el celular la imagenes que esto e solo permitido comprando un arriendo de storage una usb con blink lo cual genus un sobre costo mensualde haber sabido lo hubiera comprado se si haya forma de devolver elproducto ya que la 2 opciones de blink son costosas,3.0 out of 5 stars,"Reviewed in the United States on July 19, 2021"
4356,Tree Conger,buy staff,camera work return label impossible print ups paid 17 shippingso guy broken camera cost 50 sure got money back print supporting code impossible ups store think customer without ability print label home,1.0 out of 5 stars,"Reviewed in the United States on February 27, 2021"
4357,Crabby Daddy,work existing blink system xtra charge,work existing blink system act like add camera existing account extra charge monitor dog garage im away work great,5.0 out of 5 stars,"Reviewed in the United States on June 25, 2020"
4358,Deborah S.,meh,blink indoor outdoor cam decided add one connection hit miss time issue internet connection though others work better,1.0 out of 5 stars,"Reviewed in the United States on September 3, 2020"
4359,JERROLD M,satisfied camera night vision point,trying shoot camera outside window especially night work great set night vision control ir intensity high get really good live motion detection fact setting get motion object come main view adjust setting work great took hour get everything set camera setting set optimal performance,4.0 out of 5 stars,"Reviewed in the United States on November 30, 2020"
4360,PurplePoison61,versatile,need plug get work cuz plug qr code connect,1.0 out of 5 stars,"Reviewed in the United States on July 9, 2021"
4361,Christi,better wyze camera,better wyze camera would speak hear fromit,5.0 out of 5 stars,"Reviewed in the United States on October 11, 2021"
4362,Jaydot,record 30 second interval,significant negative see product 30 second interval record device offer extended time view need hit additional button screen continue viewing want uninterrupted video camera kinda meh,3.0 out of 5 stars,"Reviewed in the United States on April 29, 2020"
4363,Lupita Cedeno,blink mini,bought new mini last year registered old gmail account deleted new gmail account can not get new box camera continue setup keep saying already account associated email please log continue,1.0 out of 5 stars,"Reviewed in the United States on May 23, 2020"
4364,Kindle Customer,doesnt continuously stream app open,first thought would great take unnecessary amount video clip reason live streaming stop 60 second 2way talking doesnt work ive month using baby monitor cam really junk point looking option,3.0 out of 5 stars,"Reviewed in the United States on January 20, 2022"
4365,natalie caudillo-malik,drop line every day,4 mini 2 battery blink great picture quality easy setup least one 4 mini drop offline every day good wifi signal strength unplug plug get reconnect want away dont buy security system mini unrealiablerouter att connected fiber,1.0 out of 5 stars,"Reviewed in the United States on September 14, 2021"
4366,Megan Leeane Evans,good first useless,unfortunately worked moved blink app doesnt allow registered againso drawer,2.0 out of 5 stars,"Reviewed in the United States on March 30, 2021"
4367,Amazon Customer,super quality easy set money,amazing little camera price extremely easy set picture quality pretty decent overall motion detection work well simple affordable camera used monitoring home,5.0 out of 5 stars,"Reviewed in the United States on March 30, 2021"
4368,Megan,worth,setting little frustrating qr code hard scan type serial number motion sensor great sensitive detect even light change automatically go day night vision,4.0 out of 5 stars,"Reviewed in the United States on November 28, 2020"
4369,W. Thomas,good value price,using pet cam laundry room satisfactory,5.0 out of 5 stars,"Reviewed in the United States on November 17, 2020"
4370,Quinn L,like,2 blinkxt loved much decided get bedroom im away make sure one dog ok,5.0 out of 5 stars,"Reviewed in the United States on July 5, 2020"
4371,Rafael Martinez,worked great first,ordered blink mini october 6 2020 14 month safely mounted wall night vision suddenly stopped working,2.0 out of 5 stars,"Reviewed in the United States on December 16, 2021"
4372,Chef 1,waste time,piece crap took forever get halfway operational still work alexa,1.0 out of 5 stars,"Reviewed in the United States on July 25, 2021"
4373,William,garage cam,medium could loaded great color good bw little sensitive motion work well wont integrate myq buy camera,4.0 out of 5 stars,"Reviewed in the United States on November 12, 2020"
4374,Robert,adjustable almost expensive wyze pan cam,pretty good adjustable wyze pan cam hand blink app 1000 time better wyze app,4.0 out of 5 stars,"Reviewed in the United States on September 15, 2020"
4375,rita humphries,returned,returned echo 8 show didnt need mini camera anymore came bundle,4.0 out of 5 stars,"Reviewed in the United States on February 20, 2022"
4376,John J.,easy setup,setup pretty easy opinion connect wifi setup preference done,5.0 out of 5 stars,"Reviewed in the United States on July 28, 2021"
4377,Sarah Wildt,fine inexpensive camera,yeah made kinda cheaply work fine intended use problem installing setting current blink system,4.0 out of 5 stars,"Reviewed in the United States on October 28, 2020"
4378,Ayesart,baby monitor,great baby monitor detect sound motion detector work app okay,3.0 out of 5 stars,"Reviewed in the United States on February 14, 2021"
4379,Jason,perfect great deal,second camera bought perfect great quality size perfect,5.0 out of 5 stars,"Reviewed in the United States on March 18, 2021"
4380,T. Wong,constant noise,two thing liked constant noise background fact keep getting kicked app camera stop workingother help check make sure dog crazy fighting cat,4.0 out of 5 stars,"Reviewed in the United States on April 20, 2021"
4381,Scott Burns,bring back amazon camera,blink camera terrible compared amazon cloud camera needed replace old amazon camera longer sold picked blink camera disappointed motion response time poor sound quality poor constantly loud background noise cloud camera pickup background noise disappointed,1.0 out of 5 stars,"Reviewed in the United States on December 30, 2021"
4382,Chelsey,great affordable mini cam,amazing camera incredibly low price expect range quality would definitely recommend,5.0 out of 5 stars,"Reviewed in the United States on October 12, 2020"
4383,Lemuel,really great camera,love hoping could add existing camera setup worked perfectly camera quality excellent quite impressed,5.0 out of 5 stars,"Reviewed in the United States on August 9, 2020"
4384,Kindle Customer,great product,bought camera add kid playroom see working product work intended complaint buying blink product near future,5.0 out of 5 stars,"Reviewed in the United States on December 30, 2020"
4385,Shopper,good camera false trigger,good price like plug however occasionally trigger reason switch daylight nighttime mode none blink camera,4.0 out of 5 stars,"Reviewed in the United States on June 21, 2020"
4386,alvina wright,love gon na get,freeze time think wifi device great way keep eye kid different side house,5.0 out of 5 stars,"Reviewed in the United States on August 18, 2021"
4387,william carl unverzagt,great home camera,work great exactly suppose night vision good,5.0 out of 5 stars,"Reviewed in the United States on January 11, 2022"
4388,hscmom,blink twice,battery needed though blink amazon storage policy changed game,5.0 out of 5 stars,"Reviewed in the United States on November 7, 2020"
4389,Tan,connect wifi,get connect wifi turn work reset multiple time,1.0 out of 5 stars,"Reviewed in the United States on November 24, 2021"
4390,Scott Marshall,black washed motion clip,medium could loaded motion detection always working motion clip often black beginning second using default setting purchased cheap cam test install quality version blink cam home hesitate,1.0 out of 5 stars,"Reviewed in the United States on March 15, 2022"
4391,Natasha,great product,great camera watch kid basement beat price connected alexa easy,5.0 out of 5 stars,"Reviewed in the United States on August 13, 2020"
4392,danny,scam,worked 2 month stopped saving clip amazon wont anything choose different brand,1.0 out of 5 stars,"Reviewed in the United States on February 26, 2022"
4393,Denise,small easy install,easy install great picture quality day much night,5.0 out of 5 stars,"Reviewed in the United States on June 23, 2021"
4394,Jessica G.,waste money,successful getting work since received 2,1.0 out of 5 stars,"Reviewed in the United States on May 12, 2021"
4395,Newbie,disconnect constantly,tried different sync module location disconnect constantly armed recent vacation received 70 alert fortunately phone silent avoid junk cube,1.0 out of 5 stars,"Reviewed in the United States on August 4, 2021"
4396,Sam B,ease set,easy setup great picture quality really satisfied camera,5.0 out of 5 stars,"Reviewed in the United States on April 10, 2021"
4397,Marg,okay nothing overly special get job done,night vision okay picture kind grainy small device definitely get job donemotion detector go car drive guess definitely go someone try break inpicture quality like previously mentioned bit grainy get job done,4.0 out of 5 stars,"Reviewed in the United States on January 26, 2022"
4398,Sherry,good quality good sensitivity,good quality camera dont worry replacing battery need close outlet plug,5.0 out of 5 stars,"Reviewed in the United States on August 2, 2021"
4399,Nezzy,c mara efectivas,funcionan perfecto tanto como en la app como en alexasi comprara esta producto para usar con alexa lea esto primerono puede hablar hacia la c mara desde el echo show,5.0 out of 5 stars,"Reviewed in the United States on October 15, 2021"
4400,Anthony,didnt work returned,disappointment glare bad could see anything,1.0 out of 5 stars,"Reviewed in the United States on September 30, 2021"
4401,Ruth W,great value false positive connection drop,love camera security apartment notice connection get spotty camera false positive switch mode nightvision either spotting ghost,4.0 out of 5 stars,"Reviewed in the United States on January 16, 2022"
4402,Bruce M.,purchase needed,didnt realize requires subscription anything live view,2.0 out of 5 stars,"Reviewed in the United States on February 17, 2022"
4403,Christina,great little camera,use keep eye pup great little camera easy pair existing system night vision really good speaker work well,5.0 out of 5 stars,"Reviewed in the United States on November 29, 2020"
4404,MommaCass,far good,got replace smartcam discontinuing cloud service camera size picture quality much betterit wider angle capture easy set app required little fiddling work fine,4.0 out of 5 stars,"Reviewed in the United States on May 16, 2020"
4405,George F Pardee,surprisingly effective camera,initially thought camera would provide quality video audio purchasing installing product home use quite surprised well camera performed able see image clearly including night vision feature motion detector sensitivealso able communicate clearly camera speaker,5.0 out of 5 stars,"Reviewed in the United States on November 21, 2021"
4406,Diana,security,product performed well however support subscription poor called blink support many time without success trying get basic subscription plan device well second blink camerathis security issue would think amazon would available support item sponsoring,1.0 out of 5 stars,"Reviewed in the United States on February 25, 2022"
4407,Carlos,blink mini fantastic peace mind,amazing night vision motion detection work well check room house across town make sure pet kid ok use phone app talk even monitored fish tank lol fantastic product,5.0 out of 5 stars,"Reviewed in the United States on March 5, 2021"
4408,Frank R.,camera went line locked,camera inexpensive easy install use unfortunately went offline locked tried every kind reset power googled problem find common contacting customer service install troubleshooting app phone run diagnostics avail going back bad concept great,2.0 out of 5 stars,"Reviewed in the United States on November 1, 2020"
4409,David Wittman,night vision weak,night vision seems halo center hard see otherwise everything else amazing,3.0 out of 5 stars,"Reviewed in the United States on December 21, 2020"
4410,Betty90804,freeze almost daily,good product price turn almost daily camera stop working,4.0 out of 5 stars,"Reviewed in the United States on December 20, 2021"
4411,D. Glass,motion detection spotty status light wrong,often time come home blink doesnt even detect im light green armed red armed weird happy product overallseems like keep app open phone work betterbut camera ive work wether app open notonce armed stay armed disappointed,1.0 out of 5 stars,"Reviewed in the United States on October 12, 2020"
4412,STEVEN C LEWIS,camera isnt reliable stop working day use,camera work set sometimes 24 hour afterwards stop detecting motion ive tried resetting reinstalling camera app get back working day motion stop recorded still see live image click camera remains armed stop working super frustrating,1.0 out of 5 stars,"Reviewed in the United States on March 26, 2021"
4413,Cliente de Amazon,work well nanny cam,use elderly mother job make clicking sound activated night vision mode,4.0 out of 5 stars,"Reviewed in the United States on December 10, 2021"
4414,Mason P.,like,like itit stop 5 minute keep watching stop reopen againand picture quality 720p recommend,3.0 out of 5 stars,"Reviewed in the United States on November 29, 2020"
4415,Spencer,great camera great price,ease setup small size fit anywhere motion detection work great fast alert,5.0 out of 5 stars,"Reviewed in the United States on January 10, 2022"
4416,Becca m.,work ok prefer ring,annoying thing two way talk like walkietalkie press button speak take long switch back audio already missed first half response kid dont waste time get ring camera two way talk,2.0 out of 5 stars,"Reviewed in the United States on January 30, 2021"
4417,Becca m.,pretty good camera useless subscription plan,pretty much headline say order get even photo brief video clip without paying plan get notification motion unless watching 247 clue activated motion,2.0 out of 5 stars,"Reviewed in the United States on February 24, 2022"
4418,Amazon Customer,offer continuous live view,trying use baby monitor baby playroom downstairs live view feature ask wish continue like every 30seconds stop live view press annoying little continue button hard press right btw returning,1.0 out of 5 stars,"Reviewed in the United States on December 6, 2021"
4419,Jessica Landry,work great,great picture love motion sensor use see dog work love get notification go camera get see,5.0 out of 5 stars,"Reviewed in the United States on October 27, 2020"
4420,Lorrie A. Sailor,tiny thing awesome,got keeping eye pet love hesitate get one,5.0 out of 5 stars,"Reviewed in the United States on September 17, 2021"
4421,Kindle Customer,bang buck,far mostly satisfied camera using flea market booth might set wrong clip short lot happens clip however hear well picture good,4.0 out of 5 stars,"Reviewed in the United States on February 18, 2022"
4422,Rosemary Narewski,nice small meet camera put anywhere plug,really like mini blink camera great pick everything really good neat little camera recommend anyone even bought one big sister dad 60 technology enjoying,5.0 out of 5 stars,"Reviewed in the United States on May 18, 2021"
4423,Janet Johnson,ah expensive,built memory slot sd card battery quality picture decent,1.0 out of 5 stars,"Reviewed in the United States on December 8, 2020"
4424,Richard Kent,great camera,happy little gem may small work like larger,5.0 out of 5 stars,"Reviewed in the United States on January 9, 2022"
4425,amy,falla,el audio se corta constantemente ma de una vez al abrir la app se en blanco negro con una l nea blanca adelante,3.0 out of 5 stars,"Reviewed in the United States on January 27, 2022"
4426,Tanesha B,longer cord,thing would like see longer cord short cord location perfect needed problem great field view,5.0 out of 5 stars,"Reviewed in the United States on March 28, 2021"
4427,Mel,inexpensive add,fan blink camera fall short wanted something simple put another room watch pet perfect set box start le 5 minute watch pet im gone peace mind outdoor blink camera well love,5.0 out of 5 stars,"Reviewed in the United States on April 25, 2020"
4428,HBAZ,love,simple set inexpensive job else could ask honestly 1010,5.0 out of 5 stars,"Reviewed in the United States on December 22, 2021"
4429,Lizzie2427,good little camera,2nd one wife loved voice part much bought another one,5.0 out of 5 stars,"Reviewed in the United States on February 28, 2021"
4430,Barbara Mignot,cant go wrong blink,even mini blink quality blink far best company extra security camera,5.0 out of 5 stars,"Reviewed in the United States on May 18, 2020"
4431,Amazon Customer,sadly miss alot footage,super excited system realized catch everything 6am suspicious activity ring caught blink camera missed video start till noon,1.0 out of 5 stars,"Reviewed in the United States on March 1, 2022"
4432,kelly,picture quality great reliable,picture quality great always alert bought keep eye ailing mom night need return something reliable,3.0 out of 5 stars,"Reviewed in the United States on March 30, 2021"
4433,Callie,fun pet,like talk pet im gone caught cat cat playing light pull,5.0 out of 5 stars,"Reviewed in the United States on February 7, 2021"
4434,Sean,added security,good security camera front window living apartment added security,5.0 out of 5 stars,"Reviewed in the United States on February 27, 2021"
4435,Connie,totally worth,product work great great picture quality looking video quality easy step install took like 5 min setting camera mic audio great also speak tru phone listened mini cam one fav thing blink mini money well spent thanks,5.0 out of 5 stars,"Reviewed in the United States on October 2, 2020"
4436,Roger Dunnington,nice camera,good price wish could control long live view stayed phone refresh stay 20 second asks want continue dont hit continue button leave live view push continue 20 second ask,4.0 out of 5 stars,"Reviewed in the United States on January 3, 2021"
4437,Allison Robbins,great price,bought use pet camera home pleased purchase price great camera many feature like 2way talking night vision easy setuplove app easy use never worry pet home everything great sometimes picture get blurry 5,5.0 out of 5 stars,"Reviewed in the United States on January 14, 2022"
4438,ken smith,best little camera,night vision work great live view time negative thing extent motion activation turn everything even half block away zoom love well,5.0 out of 5 stars,"Reviewed in the United States on January 23, 2022"
4439,cindy,fantastic especially price,ive using two work office need keep eye coupled sync module 2 already proven invaluable believe price,5.0 out of 5 stars,"Reviewed in the United States on March 25, 2021"
4440,Ariel ,good quality,medium could loaded price really happy actually bought protector camera put outside fit like glove,5.0 out of 5 stars,"Reviewed in the United States on December 1, 2020"
4441,Amazon Customer,live view 20 second timeout,camera nice live view time every 20 second need hit continue open back app also crash frequently seems acceptable video quality good really want motion sensing alert might like fit need,2.0 out of 5 stars,"Reviewed in the United States on November 15, 2020"
4442,Pete C,work great,easy set check dog home time day clear talk button also amazing feature talk come see,5.0 out of 5 stars,"Reviewed in the United States on February 25, 2022"
4443,Genevre,happy product,highly recommend bought similar product ended returning confusing blink mini easy setup great picture quality app easy use beat quality price love able see inside home,5.0 out of 5 stars,"Reviewed in the United States on June 27, 2020"
4444,Steve,good,crap look good deterrent sitting window red light,2.0 out of 5 stars,"Reviewed in the United States on April 16, 2021"
4445,JR,ez add existing blink network,work well existing systemi battery powered wired camera,5.0 out of 5 stars,"Reviewed in the United States on March 9, 2021"
4446,Monique Williams,love hate pay trial run,love work great wasnt aware pay anything keep video,5.0 out of 5 stars,"Reviewed in the United States on August 24, 2021"
4447,DeeDeeBear,eh work,keep reset setting recording motion 30 second max record time 10 second reset restarting loses important information need continuous recording lose important activity recording buy something else,3.0 out of 5 stars,"Reviewed in the United States on December 2, 2021"
4448,Sunny girl,awesome purchase,installation easy connecting camera wifi phone extremely simple immediate notification motion detection camera located couldnt pleased purchase,5.0 out of 5 stars,"Reviewed in the United States on January 28, 2022"
4449,HSanchez,easy use great camera view,work great techie easy set picture great motion detection work well buy,5.0 out of 5 stars,"Reviewed in the United States on March 12, 2021"
4450,Robert J Edens,superb quality camera monitoring business activity home acivity,camera work fanatastic jus good ring app interface could use user friendly upgrade,5.0 out of 5 stars,"Reviewed in the United States on February 23, 2022"
4451,Yucklin Crichlow,excellent,excellent camera vision good daynight sound two way talk excellent pick slightest motion recommend,5.0 out of 5 stars,"Reviewed in the United States on July 10, 2021"
4452,Adam Smith,bad experience,bought echo show show wont display camera problem displaying old kasa camerasthe app also user friendly,1.0 out of 5 stars,"Reviewed in the United States on June 23, 2021"
4453,Ken and Barbie,voice garbled,try talk someone camera word garbled far thats complaint actually got particular camera talk cat away,2.0 out of 5 stars,"Reviewed in the United States on December 26, 2021"
4454,CRH,plz help,know point someone el appaccount bc used watch problem thinking would clear cleaned ready used different one well got plugged trying put kept saying camrea already account dont know even fix problem someone help,4.0 out of 5 stars,"Reviewed in the United States on March 13, 2022"
4455,Tammy Davis,good quality camera,great quality interface issue resetting device power outage wifi reset test button pain,3.0 out of 5 stars,"Reviewed in the United States on November 30, 2020"
4456,AUBREY ANTHONY,last,worked long enough escape warranty claim le 4 month junk,1.0 out of 5 stars,"Reviewed in the United States on March 15, 2022"
4457,Golf Chick,best,difficulty setting best night visiontech support good helpful,3.0 out of 5 stars,"Reviewed in the United States on January 10, 2021"
4458,rliebeck1977,ok dont think would buy,ok app intuitive least compared camera apps used,3.0 out of 5 stars,"Reviewed in the United States on January 24, 2021"
4459,Steve Young,far good,wanted something simple check thing week far good,4.0 out of 5 stars,"Reviewed in the United States on December 31, 2021"
4460,Lidia T,perfect inside outside,love camera apartment clearperfect picture ordered 2 outside camera mom house love well,5.0 out of 5 stars,"Reviewed in the United States on May 1, 2020"
4461,F. J. A.,good,easy setup work good except night vision leaf lot desired,4.0 out of 5 stars,"Reviewed in the United States on July 11, 2021"
4462,Doraycia Carr ,vision view,love camera also talk whomever room camera,5.0 out of 5 stars,"Reviewed in the United States on November 16, 2020"
4463,Sarah G.,view app,worked fine week ask phone number cant view app anymore,1.0 out of 5 stars,"Reviewed in the United States on March 28, 2021"
4464,Pricila Castelo,good,different security entire house wanted something simple use specific area watch dog access see hear phone app work great,4.0 out of 5 stars,"Reviewed in the United States on May 16, 2021"
4465,Ryan C,requires monthly subscription,bought year ago would record save clip phone app free changed policy require 3 monthly subscription camera useless 16 billion isnt enough bezos,1.0 out of 5 stars,"Reviewed in the United States on June 5, 2021"
4466,Tropiks07,eyespy,worked good dont like pay purchase monthly fee using,5.0 out of 5 stars,"Reviewed in the United States on September 24, 2021"
4467,Jacob,video movement house,dont sign subscription service look,5.0 out of 5 stars,"Reviewed in the United States on May 17, 2021"
4468,Klm,adorable easy effective mini blink,love mini blink set easy night vision motion detection app quick set easy use couldnt beat add price,5.0 out of 5 stars,"Reviewed in the United States on January 2, 2022"
4469,DC,junk system busy really working properly,lousy app earth suppose security camera try access get system busy notification even use device joke,1.0 out of 5 stars,"Reviewed in the United States on February 4, 2021"
4470,DC,work great,work great got keep eye dog home,5.0 out of 5 stars,"Reviewed in the United States on January 12, 2021"
4471,S.A.M.,love,great simple inexpensive way check pet picture clear set easy happy product,5.0 out of 5 stars,"Reviewed in the United States on January 9, 2022"
4472,Gene Cole,get pay,hear heardthe two way work work att newest fiber wifi dont catch everything happens also way watch 30 second saved footage even purchase 10month subscription camera dont catch everything bummer,3.0 out of 5 stars,"Reviewed in the United States on June 30, 2021"
4473,Jack,good indoor camera pay see past video,camera work problem pay subscription download see event see live,4.0 out of 5 stars,"Reviewed in the United States on December 6, 2021"
4474,Noreen M,buyer know u need pay subscription fee,always read fine printi didnt realize pay subscription 30 day thought optional would work connected wificell thats case paying 3mo able use,4.0 out of 5 stars,"Reviewed in the United States on October 12, 2021"
4475,jb,job price low end,people dont look night vision couldnt recognize tested motion work well daylight clearit must stay plugged work,3.0 out of 5 stars,"Reviewed in the United States on February 3, 2021"
4476,Chastity,great clarity,best clarity ever seen camera small love actually ended buying 2,5.0 out of 5 stars,"Reviewed in the United States on May 28, 2021"
4477,Jesus uresti,good camera money,everything seems work believe great value far,5.0 out of 5 stars,"Reviewed in the United States on February 16, 2021"
4478,Mary Rivas,great price great camera,bought 2 pack honestly work great super easy set complaint although wish could swivel camera little mount sideways room without view sideways,5.0 out of 5 stars,"Reviewed in the United States on September 8, 2021"
4479,William Bingham,best camera ever,camera easy set great picture resolution tilt feature help lot place high low still get specific area want capture night vision clear easy see best indoor security camera ever bought,5.0 out of 5 stars,"Reviewed in the United States on December 23, 2021"
4480,Jessica,good price good performance,second lag timedue internetbut easy setup 2 minsclear video sound,5.0 out of 5 stars,"Reviewed in the United States on September 30, 2020"
4481,Rob,30 second viewing,cant keep 30 second time without hitting continue ordered could keep eye son quarantine still working different room since cant press continue every 30 second definitely didnt work well,1.0 out of 5 stars,"Reviewed in the United States on March 28, 2021"
4482,Cameron D.,peace mind give totally worth 35,easy set upeasy useseamless interfaceall 35 data subscriptioncaught roommate stealing dog cute 24 hour peace mind priceless,5.0 out of 5 stars,"Reviewed in the United States on January 19, 2022"
4483,James Chaloupka,disappointed,love new mini camera know keep breaking glass lol update purchased 2nd camera love,5.0 out of 5 stars,"Reviewed in the United States on April 6, 2021"
4484,Moe,excellent picture sound,see hear excellent dont continuous feed audible alarm,5.0 out of 5 stars,"Reviewed in the United States on August 9, 2020"
4485,Sarah,quality great,love camera 3yr old nephew visit lot feel comfortable leaving bedroom play without,4.0 out of 5 stars,"Reviewed in the United States on October 29, 2020"
4486,myranda,worth,work described expected ring much better easier effective system,1.0 out of 5 stars,"Reviewed in the United States on January 27, 2021"
4487,Leidy Santos ,good need 360 rotation,thing would change could 360 rotation camera good,5.0 out of 5 stars,"Reviewed in the United States on October 17, 2020"
4488,Steven Whitley,great indoor camera,work amazing u see everything ok house well quality great,5.0 out of 5 stars,"Reviewed in the United States on January 16, 2022"
4489,Carlos Arturo Amaro,temperature monitoring,although love ability speak camera disappointed find monitor room temperature snowbird ability check house temperature receive warning temperature fall exceeds parameter set important camera sits garage temperature importance,4.0 out of 5 stars,"Reviewed in the United States on April 24, 2021"
4490,Amazon Customer,great product,second one purchased love came super fast well,5.0 out of 5 stars,"Reviewed in the United States on May 4, 2021"
4491,pelon,great quality short time,size lighter amazing quality think buy space currently trial stage still since trail 30 day sound picture quality 1010,4.0 out of 5 stars,"Reviewed in the United States on January 18, 2022"
4492,gilberto a.,good camera,good camera easy install app also work well thing motion detection worked well closer camera far probably detect,5.0 out of 5 stars,"Reviewed in the United States on March 17, 2022"
4493,Evelyn Roberson,super easy setup great deal,set easy plug download app connect youre good go also great price camera currently dont setup bought pair living location come,4.0 out of 5 stars,"Reviewed in the United States on September 26, 2020"
4494,Lindsey,buy xt2 instead,bother blink mini camera spend extra money get xt2 camera motion detection work well especially dark,2.0 out of 5 stars,"Reviewed in the United States on June 13, 2020"
4495,Gizmo,good,great support,5.0 out of 5 stars,"Reviewed in the United States on May 23, 2021"
